Sample_ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
AKR1D1_32336	9.11866683597529	8.52792813696004	9.55577787962594	9.36698034111978	8.79194690372073	9.12844278131004	7.77233934078866	8.99132051003554	7.95897427150989	8.85749460550938	9.34910355512707	8.57618721762025	9.38180930326717	8.64097136768868	8.87755109603345	9.03889546593501	8.94702274360389	8.52446272649907	8.89225658216088	8.31081943693001	9.07919365191849	8.56052651363137	8.07403569394822	9.23916946945909	8.37353882983727	9.40238524610705	8.8438320678793	9.33520474988616	9.26400974378508	9.53298490036507	9.27808108278687
MGC112830_9226	0.789010841858644	0.975039293617465	0.545173480839064	0.914350649754853	0.710668218659733	0.765098328006305	0.754301684474364	0.594029987340472	0.621900605046549	0.722094070892635	0.706032773323442	0.927363846121186	0.800762294011671	0.899439178130589	1.31252634405766	0.642244217262469	0.36326375190916	0.552177047376553	0.880138975803952	0.44977549831398	1.14327820506275	0.818603277367807	0.668183200049846	0.947172251616687	0.613943229440602	0.870455608116981	1.12859445803446	1.1159430933654	0.667218606431116	0.980814486926671	0.692337649156807
KPNA1_32317	2.34029134329	1.77156313767353	2.07531718321967	2.1940068647783	2.12186406166131	1.90463310720113	1.97467992862797	2.10818075534682	1.78367403480203	1.86457388647073	2.34336014469343	2.03559922387063	1.84682411054031	2.04433868538	2.27098977456092	2.30020749570481	2.14925661218006	2.1892904135595	2.41382310322081	2.32886652984285	2.46808499579537	2.03651099370271	2.06071096764753	2.63164048835083	2.19168623003393	2.3621053800848	2.59885352838878	2.41983362909574	2.57662005124243	2.89251214132847	2.45839979843598
AGL_8002	0	0.103375720155579	0	0	0	0.215889541483189	0.242633776184139	0.0890671327114605	0.0509219889395351	0.119834167991625	0.156764211775286	0.225382396770072	0.212886257469417	0.0677412501435912	0.303667430913196	0.169427671197128	0.131516010075344	0.0598959905521768	0.059393531677794	0	0.203016867479511	0.193069382695898	0	0	0	0	0.169784095077529	0.0745905308742602	0.177176070519461	0	0.0862266447668511
HSD3B_8835	0.0849587940384604	0.290250551642128	0.170226612220655	0.102626844868751	0.172887357841505	0	0.0645899535134604	0.172953833628914	0.323643562650654	0.119834167991625	0.0805103222531584	0.154096726722574	0.0745075243731736	0.132443877461496	0.108481211143133	0.247220729689155	0.466524633110734	0.277333800283864	0.171313025801779	0.210118629998141	0.38095757913952	0.193069382695898	0.125156774637864	0.16831509159147	0.132830824468992	0	0.247727273965645	0.145513414741733	0.177176070519461	0.256667541263681	0.244606904511648
CD55_33080	0.241196274545049	0.245751839679001	0.32247094889704	0.288276037393948	0.421694267745571	0.215889541483189	0.242633776184139	1.01357994780891	0.238338981363724	0.519088714905276	0.487222923574224	0.420265896711575	0.0745075243731736	0.518706703393023	0.303667430913196	0.458210592763235	0.252038244830987	0.117404102654452	0.462836206604175	0.273867226007954	0.462321848584324	0.36332431269324	0.240317363814445	0.51914791683484	0.311628105623004	0.351718842907662	0.321674453521157	0.563215738010962	0.477165062719587	0.572200548900696	0.244606904511648
SLC1A5_32581	0.313396542111963	0.152412304862433	0.115686031597597	0.102626844868751	0.2262000492386	0.147454157095634	0.0645899535134604	0.466854704607949	0.281621673059787	0.119834167991625	0.298151542833097	0.420265896711575	0.212886257469417	0.0677412501435912	0.108481211143133	0.0871995701237366	0.193035309776359	0.277333800283864	0.275171754049737	0.210118629998141	0.203016867479511	0.193069382695898	0.294624401864467	0.388865413460599	0.254456196207255	0.271497442682896	0.247727273965645	0	0.177176070519461	0.36968846335685	0.517154514767759
CFI_32585	9.95634296421028	9.26965190912554	9.80448490384697	9.78100813919595	9.7145175528439	9.7493131500583	9.55785301540732	9.82992347609447	9.33288500614951	9.56715232686025	9.95942739019698	9.82786433977568	9.9123110632975	9.26569974862096	9.63914022208545	9.79257641053607	9.34994440565969	9.27589839484789	9.43256199514768	8.93311554962196	8.83351515880696	8.50607136874812	8.63674629282617	8.83800687937982	8.49671253949106	8.5768714320964	8.3521577712516	8.61006959024321	8.59714463759432	8.87762947732541	8.33590633431128
CMPK2_33290	0.933468171127799	0.103375720155579	0.701483486925104	0.491080303644783	0.510328651043169	0.403638151370163	0.631758000557585	1.05838359190183	0.147671708090701	0.519088714905276	0.600772169527911	0.420265896711575	0.710188875394711	0.418482930000001	0.303667430913196	0.391251505103214	0.515509551962852	0.509853991899184	0.506171615525121	0.655234667952842	0.462321848584324	0.515591294668324	0.397465488350815	0.900116868384316	0.132830824468992	0.814936041666895	0.754370778197038	2.23705818682161	1.03234660183338	2.13996958407196	1.34468606222585
PAK1_9416	2.44041902123937	1.8627844145376	2.21157959919081	2.08541631047277	2.64668006536079	2.46460411682307	2.02423927663322	3.03493494161039	2.1180897017639	2.62135851635663	2.67691015339105	2.53376283765103	2.21943345826011	2.61917113902706	2.14928475041964	2.62559979684725	2.43040133350108	2.07781935370156	2.12505934894087	2.8518131733174	2.80086191199776	2.29688334143073	2.35712800788299	2.43107691110628	2.45538637606573	2.4190698485237	2.92963512886256	2.99116109382901	2.63847749097211	3.24338573611441	2.94734947670229
